Date,Description,Amount,Transaction Type,Category,Account Name
02/17/2026,Barbershop,171.95,debit,Haircut,Savings
02/18/2026,Payroll,1843.25,credit,Paycheck,Silver Card
02/19/2026,Target,174.4,debit,Shopping,Checking
02/20/2026,Comcast,137.37,debit,Internet,Platinum Card
02/21/2026,Local Bar,188.48,debit,Alcohol & Bars,Checking
02/21/2026,Trader Joe's,118.45,debit,Groceries,Platinum Card
02/23/2026,Electric Company,197.85,debit,Utilities,Checking
02/24/2026,Electric Company,40.72,debit,Utilities,Checking
02/26/2026,Safeway,76.34,debit,Groceries,Savings
02/26/2026,Amazon,46.96,debit,Shopping,Checking
03/01/2026,Whole Foods,114.17,debit,Groceries,Checking
03/04/2026,Chipotle,14.89,debit,Fast Food,Savings
03/06/2026,Sushi Bar,50.14,debit,Restaurants,Platinum Card
03/09/2026,Barbershop,133.05,debit,Haircut,Savings
03/10/2026,Comcast,102.26,debit,Internet,Savings
03/13/2026,Home Depot,170.39,debit,Home Improvement,Savings
03/14/2026,AMC Theaters,66.89,debit,Entertainment,Silver Card
03/17/2026,Chevron,48.2,debit,Gas & Fuel,Savings
03/19/2026,Chevron,69.75,debit,Gas & Fuel,Silver Card
03/21/2026,BP,49.54,debit,Gas & Fuel,Silver Card
03/23/2026,BP,52.2,debit,Gas & Fuel,Platinum Card
03/25/2026,Whole Foods,82.61,debit,Groceries,Silver Card
03/25/2026,BP,44.48,debit,Gas & Fuel,Checking
03/27/2026,Peet's Coffee,172.32,debit,Coffee Shops,Platinum Card
03/29/2026,Amazon,108.97,debit,Shopping,Platinum Card
03/31/2026,Italian Bistro,24.24,debit,Restaurants,Checking
04/03/2026,Home Depot,192.01,debit,Home Improvement,Savings
04/06/2026,T-Mobile,22.82,debit,Mobile Phone,Savings
04/07/2026,Thai Restaurant,27.76,debit,Restaurants,Silver Card
04/10/2026,Target,174.17,debit,Shopping,Platinum Card
04/10/2026,Local Bar,126.84,debit,Alcohol & Bars,Platinum Card
04/11/2026,Peet's Coffee,48.12,debit,Coffee Shops,Savings
04/14/2026,Home Depot,168.25,debit,Home Improvement,Silver Card
04/15/2026,Sushi Bar,36.93,debit,Restaurants,Checking
04/16/2026,Safeway,61.54,debit,Groceries,Platinum Card
04/16/2026,Payroll,1901.28,credit,Paycheck,Platinum Card
04/18/2026,Whole Foods,18.12,debit,Groceries,Silver Card
04/19/2026,Whole Foods,131.65,debit,Groceries,Platinum Card
04/22/2026,Thai Restaurant,12.05,debit,Restaurants,Checking
04/22/2026,Thai Restaurant,79.56,debit,Restaurants,Silver Card
04/24/2026,Verizon,51.0,debit,Mobile Phone,Checking
04/24/2026,Thai Restaurant,37.57,debit,Restaurants,Silver Card
04/24/2026,BP,47.56,debit,Gas & Fuel,Checking
04/24/2026,Sushi Bar,34.04,debit,Restaurants,Checking
04/26/2026,Safeway,141.0,debit,Groceries,Savings
04/27/2026,Peet's Coffee,161.12,debit,Coffee Shops,Platinum Card
04/28/2026,Electric Company,123.7,debit,Utilities,Platinum Card
04/29/2026,T-Mobile,178.63,debit,Mobile Phone,Savings
04/29/2026,Whole Foods,90.18,debit,Groceries,Checking
05/02/2026,BP,68.91,debit,Gas & Fuel,Silver Card
05/05/2026,Local Bar,33.24,debit,Alcohol & Bars,Silver Card
05/07/2026,State Farm,79.26,debit,Auto Insurance,Savings
05/10/2026,Netflix,109.41,debit,Movies & DVDs,Savings
05/13/2026,Water Company,170.46,debit,Utilities,Silver Card
05/15/2026,Whole Foods,77.56,debit,Groceries,Checking
05/17/2026,Comcast,145.95,debit,Internet,Silver Card
05/17/2026,McDonald's,55.72,debit,Fast Food,Savings
05/17/2026,Sushi Bar,45.07,debit,Restaurants,Checking
05/19/2026,Trader Joe's,52.15,debit,Groceries,Savings
05/21/2026,Electric Company,119.9,debit,Utilities,Silver Card
05/22/2026,Water Company,101.94,debit,Utilities,Silver Card
05/25/2026,Netflix,105.63,debit,Movies & DVDs,Checking
05/27/2026,Netflix,42.82,debit,Entertainment,Silver Card
05/30/2026,Safeway,143.74,debit,Groceries,Platinum Card
05/31/2026,Barbershop,153.71,debit,Haircut,Silver Card
06/03/2026,Thai Restaurant,19.44,debit,Restaurants,Savings
06/03/2026,Safeway,122.35,debit,Groceries,Checking
06/05/2026,Amazon,5.48,debit,Shopping,Checking
06/06/2026,Peet's Coffee,85.75,debit,Coffee Shops,Checking
06/09/2026,AMC Theaters,127.45,debit,Entertainment,Savings
06/12/2026,Peet's Coffee,37.72,debit,Coffee Shops,Savings
06/13/2026,Safeway,96.84,debit,Groceries,Platinum Card
06/13/2026,AMC Theaters,146.18,debit,Entertainment,Savings
06/15/2026,Electric Company,50.25,debit,Utilities,Checking
06/18/2026,Trader Joe's,12.12,debit,Groceries,Savings
06/19/2026,Netflix,75.19,debit,Movies & DVDs,Checking
06/19/2026,Thai Restaurant,29.48,debit,Restaurants,Checking
06/21/2026,Target,70.38,debit,Shopping,Platinum Card
06/21/2026,Whole Foods,104.96,debit,Groceries,Platinum Card
06/24/2026,Whole Foods,75.72,debit,Groceries,Savings
06/26/2026,Safeway,149.61,debit,Groceries,Silver Card
06/28/2026,BP,76.57,debit,Gas & Fuel,Platinum Card
07/01/2026,Amazon,11.31,debit,Shopping,Silver Card
07/03/2026,BP,33.74,debit,Gas & Fuel,Platinum Card
07/04/2026,Netflix,172.43,debit,Entertainment,Checking
07/05/2026,AMC Theaters,68.93,debit,Entertainment,Checking
07/07/2026,Shell,59.04,debit,Gas & Fuel,Silver Card
07/08/2026,Barbershop,24.74,debit,Haircut,Platinum Card
07/09/2026,Thai Restaurant,75.64,debit,Restaurants,Checking
07/11/2026,Target,189.6,debit,Shopping,Savings
07/13/2026,Home Depot,125.01,debit,Home Improvement,Checking
07/14/2026,Amazon Video,41.48,debit,Movies & DVDs,Silver Card
07/14/2026,Peet's Coffee,153.59,debit,Coffee Shops,Checking
07/16/2026,Amazon Video,116.69,debit,Movies & DVDs,Savings
07/17/2026,Local Bar,95.0,debit,Alcohol & Bars,Silver Card
07/19/2026,Shell,44.39,debit,Gas & Fuel,Silver Card
07/19/2026,Trader Joe's,38.64,debit,Groceries,Platinum Card
07/22/2026,Netflix,144.2,debit,Entertainment,Silver Card
07/25/2026,Payroll,2653.65,credit,Paycheck,Platinum Card
07/25/2026,Comcast,44.9,debit,Internet,Silver Card
07/28/2026,Barbershop,149.97,debit,Haircut,Silver Card
07/31/2026,Electric Company,88.41,debit,Utilities,Platinum Card
07/31/2026,Subway,40.52,debit,Fast Food,Checking
08/03/2026,Local Bar,87.6,debit,Alcohol & Bars,Platinum Card
08/05/2026,Walmart,66.86,debit,Shopping,Silver Card
08/05/2026,Target,52.0,debit,Shopping,Checking
08/05/2026,McDonald's,37.87,debit,Fast Food,Savings
08/06/2026,Safeway,74.19,debit,Groceries,Silver Card
08/09/2026,Thai Restaurant,25.18,debit,Restaurants,Silver Card
08/10/2026,Comcast,137.8,debit,Internet,Silver Card
08/11/2026,AMC Theaters,21.7,debit,Entertainment,Savings
08/11/2026,Spotify,63.68,debit,Music,Silver Card
08/11/2026,AMC Theaters,50.71,debit,Entertainment,Savings
08/11/2026,State Farm,15.73,debit,Auto Insurance,Platinum Card
08/11/2026,Shell,94.43,debit,Gas & Fuel,Savings
08/14/2026,Thai Restaurant,28.09,debit,Restaurants,Platinum Card
08/15/2026,Electric Company,28.73,debit,Utilities,Checking
08/18/2026,Peet's Coffee,69.2,debit,Coffee Shops,Savings
08/19/2026,Trader Joe's,128.17,debit,Groceries,Checking
08/22/2026,Whole Foods,132.16,debit,Groceries,Savings
08/24/2026,Comcast,188.08,debit,Internet,Silver Card
08/25/2026,Safeway,123.31,debit,Groceries,Checking
08/28/2026,Peet's Coffee,168.09,debit,Coffee Shops,Savings
08/30/2026,Amazon Video,23.39,debit,Movies & DVDs,Savings
09/01/2026,Starbucks,76.82,debit,Coffee Shops,Savings
09/01/2026,Comcast,47.99,debit,Internet,Silver Card
09/01/2026,Amazon,22.88,debit,Shopping,Silver Card
09/01/2026,Walmart,199.13,debit,Shopping,Checking
09/03/2026,Electric Company,25.74,debit,Utilities,Savings
09/06/2026,Direct Deposit,2584.54,credit,Paycheck,Checking
09/09/2026,Safeway,23.18,debit,Groceries,Silver Card
09/11/2026,Target,52.92,debit,Shopping,Checking
09/14/2026,Shell,78.37,debit,Gas & Fuel,Savings
09/16/2026,Netflix,119.49,debit,Entertainment,Checking
09/18/2026,Electric Company,147.16,debit,Utilities,Savings
09/19/2026,Comcast,180.57,debit,Internet,Silver Card
09/21/2026,Subway,54.58,debit,Fast Food,Savings
09/21/2026,Water Company,196.6,debit,Utilities,Platinum Card
09/24/2026,Electric Company,127.66,debit,Utilities,Silver Card
09/24/2026,Verizon,154.1,debit,Mobile Phone,Platinum Card
09/27/2026,Home Depot,74.15,debit,Home Improvement,Silver Card
09/30/2026,Trader Joe's,116.44,debit,Groceries,Silver Card
09/30/2026,Thai Restaurant,71.47,debit,Restaurants,Platinum Card
09/30/2026,Comcast,178.31,debit,Internet,Checking
10/02/2026,Walmart,194.13,debit,Shopping,Platinum Card
10/05/2026,Water Company,197.99,debit,Utilities,Savings
10/08/2026,Electric Company,130.75,debit,Utilities,Checking
10/11/2026,Trader Joe's,113.02,debit,Groceries,Checking
10/13/2026,Target,102.3,debit,Shopping,Platinum Card
10/13/2026,Thai Restaurant,69.52,debit,Restaurants,Silver Card
10/15/2026,Whole Foods,11.18,debit,Groceries,Silver Card
10/17/2026,Whole Foods,121.44,debit,Groceries,Checking
10/18/2026,Amazon Video,22.01,debit,Movies & DVDs,Checking
10/19/2026,Comcast,67.8,debit,Internet,Savings
10/22/2026,Target,45.2,debit,Shopping,Platinum Card
10/24/2026,Direct Deposit,2519.21,credit,Paycheck,Checking
10/24/2026,Electric Company,75.55,debit,Utilities,Silver Card
10/25/2026,McDonald's,34.66,debit,Fast Food,Savings
10/27/2026,Sushi Bar,24.56,debit,Restaurants,Silver Card
10/27/2026,Italian Bistro,66.16,debit,Restaurants,Savings
10/29/2026,BP,58.81,debit,Gas & Fuel,Silver Card
10/29/2026,Local Bar,191.73,debit,Alcohol & Bars,Silver Card
11/01/2026,Starbucks,91.77,debit,Coffee Shops,Platinum Card
11/04/2026,Home Depot,33.69,debit,Home Improvement,Checking
11/05/2026,Italian Bistro,31.02,debit,Restaurants,Platinum Card
11/07/2026,Walmart,33.8,debit,Shopping,Silver Card
11/07/2026,Home Depot,184.42,debit,Home Improvement,Checking
11/09/2026,Amazon,146.3,debit,Shopping,Platinum Card
11/10/2026,Starbucks,49.17,debit,Coffee Shops,Platinum Card
11/11/2026,Local Bar,5.2,debit,Alcohol & Bars,Savings
11/13/2026,Trader Joe's,39.51,debit,Groceries,Checking
11/13/2026,Shell,22.57,debit,Gas & Fuel,Platinum Card
11/15/2026,Trader Joe's,74.71,debit,Groceries,Silver Card
11/17/2026,Chevron,96.13,debit,Gas & Fuel,Savings
11/17/2026,Spotify,48.41,debit,Music,Silver Card
11/20/2026,Peet's Coffee,149.25,debit,Coffee Shops,Savings
11/23/2026,Direct Deposit,2951.59,credit,Paycheck,Savings
11/25/2026,Safeway,19.91,debit,Groceries,Checking
11/25/2026,Safeway,89.09,debit,Groceries,Savings
11/25/2026,Thai Restaurant,77.21,debit,Restaurants,Checking
11/25/2026,Verizon,194.88,debit,Mobile Phone,Savings
11/27/2026,Trader Joe's,31.57,debit,Groceries,Platinum Card
11/29/2026,Trader Joe's,63.65,debit,Groceries,Checking
12/02/2026,Home Depot,108.49,debit,Home Improvement,Platinum Card
12/02/2026,Water Company,30.76,debit,Utilities,Savings
12/02/2026,Italian Bistro,44.8,debit,Restaurants,Silver Card
12/05/2026,Target,63.5,debit,Shopping,Silver Card
12/06/2026,BP,49.76,debit,Gas & Fuel,Savings
12/06/2026,Water Company,113.58,debit,Utilities,Savings
12/06/2026,Subway,75.48,debit,Fast Food,Platinum Card
12/09/2026,Netflix,48.35,debit,Entertainment,Savings
12/09/2026,Starbucks,71.0,debit,Coffee Shops,Platinum Card
12/11/2026,Peet's Coffee,164.93,debit,Coffee Shops,Checking
12/11/2026,Thai Restaurant,32.49,debit,Restaurants,Checking
12/11/2026,Trader Joe's,23.25,debit,Groceries,Savings
12/11/2026,Electric Company,116.05,debit,Utilities,Silver Card
12/13/2026,AT&T Internet,159.39,debit,Internet,Silver Card
12/15/2026,Starbucks,36.45,debit,Coffee Shops,Platinum Card
12/15/2026,Starbucks,33.38,debit,Coffee Shops,Platinum Card
12/18/2026,Home Depot,135.6,debit,Home Improvement,Silver Card
12/20/2026,Italian Bistro,8.38,debit,Restaurants,Checking
12/20/2026,Italian Bistro,36.16,debit,Restaurants,Silver Card
12/22/2026,Amazon,16.03,debit,Shopping,Checking
12/23/2026,Walmart,87.67,debit,Shopping,Platinum Card
12/23/2026,Sushi Bar,70.93,debit,Restaurants,Silver Card
12/26/2026,Starbucks,75.86,debit,Coffee Shops,Silver Card
12/28/2026,AMC Theaters,185.58,debit,Entertainment,Checking
12/31/2026,Trader Joe's,13.11,debit,Groceries,Silver Card
01/03/2027,Netflix,52.2,debit,Entertainment,Silver Card
01/06/2027,AMC Theaters,122.76,debit,Entertainment,Silver Card
01/07/2027,Amazon Video,141.68,debit,Movies & DVDs,Silver Card
01/10/2027,Sushi Bar,58.96,debit,Restaurants,Platinum Card
01/12/2027,Safeway,93.64,debit,Groceries,Checking
01/15/2027,Walmart,142.59,debit,Shopping,Savings
01/15/2027,Electric Company,194.5,debit,Utilities,Checking
01/15/2027,Netflix,40.36,debit,Entertainment,Platinum Card
01/18/2027,Barbershop,178.49,debit,Haircut,Savings
01/21/2027,Netflix,193.47,debit,Entertainment,Savings
01/24/2027,Safeway,105.09,debit,Groceries,Silver Card
01/27/2027,Netflix,95.04,debit,Movies & DVDs,Savings
01/30/2027,Electric Company,44.6,debit,Utilities,Savings
02/01/2027,T-Mobile,177.37,debit,Mobile Phone,Savings
02/02/2027,Starbucks,79.07,debit,Coffee Shops,Silver Card
02/03/2027,Whole Foods,110.9,debit,Groceries,Savings
02/06/2027,Sushi Bar,69.72,debit,Restaurants,Platinum Card
02/07/2027,AT&T Internet,26.57,debit,Internet,Platinum Card
02/08/2027,Subway,27.51,debit,Fast Food,Silver Card
02/11/2027,Barbershop,17.99,debit,Haircut,Savings
02/13/2027,Thai Restaurant,71.65,debit,Restaurants,Checking
02/13/2027,Comcast,144.76,debit,Internet,Savings
02/14/2027,Chevron,78.28,debit,Gas & Fuel,Silver Card
02/15/2027,Sushi Bar,61.46,debit,Restaurants,Platinum Card
02/16/2027,Electric Company,194.17,debit,Utilities,Platinum Card
02/18/2027,Subway,35.7,debit,Fast Food,Checking
02/18/2027,Thai Restaurant,11.47,debit,Restaurants,Checking
02/20/2027,Netflix,51.68,debit,Movies & DVDs,Checking
02/23/2027,Verizon,138.42,debit,Mobile Phone,Silver Card
02/25/2027,Trader Joe's,61.57,debit,Groceries,Platinum Card
02/28/2027,Water Company,136.17,debit,Utilities,Silver Card
03/01/2027,Italian Bistro,69.49,debit,Restaurants,Silver Card
03/04/2027,Payroll,1932.16,credit,Paycheck,Checking
03/06/2027,Starbucks,23.83,debit,Coffee Shops,Savings
03/09/2027,Italian Bistro,74.21,debit,Restaurants,Checking
03/10/2027,Trader Joe's,82.07,debit,Groceries,Checking
03/12/2027,Shell,84.49,debit,Gas & Fuel,Checking
03/15/2027,Thai Restaurant,68.59,debit,Restaurants,Platinum Card
03/17/2027,Trader Joe's,134.85,debit,Groceries,Silver Card
03/17/2027,Netflix,55.38,debit,Entertainment,Checking
03/19/2027,AT&T Internet,92.47,debit,Internet,Platinum Card
03/21/2027,Chevron,63.5,debit,Gas & Fuel,Platinum Card
03/24/2027,Direct Deposit,2079.48,credit,Paycheck,Checking
03/24/2027,T-Mobile,198.67,debit,Mobile Phone,Savings
03/24/2027,Shell,43.94,debit,Gas & Fuel,Savings
03/26/2027,Shell,75.99,debit,Gas & Fuel,Platinum Card
03/26/2027,Target,73.65,debit,Shopping,Checking
03/28/2027,Starbucks,186.32,debit,Coffee Shops,Platinum Card
03/30/2027,Comcast,106.84,debit,Internet,Savings
04/02/2027,Target,90.99,debit,Shopping,Checking
04/05/2027,Electric Company,177.62,debit,Utilities,Silver Card
04/07/2027,Target,34.97,debit,Shopping,Platinum Card
04/07/2027,AMC Theaters,89.81,debit,Entertainment,Checking
04/08/2027,State Farm,42.01,debit,Auto Insurance,Platinum Card
04/10/2027,Verizon,131.95,debit,Mobile Phone,Silver Card
04/13/2027,Sushi Bar,39.09,debit,Restaurants,Checking
04/14/2027,AMC Theaters,100.49,debit,Entertainment,Savings
04/17/2027,Amazon,37.77,debit,Shopping,Savings
04/19/2027,Spotify,136.3,debit,Music,Silver Card
04/22/2027,Water Company,7.07,debit,Utilities,Checking
04/24/2027,Target,102.34,debit,Shopping,Savings
04/24/2027,BP,42.82,debit,Gas & Fuel,Checking
04/24/2027,Comcast,116.14,debit,Internet,Platinum Card
04/24/2027,Shell,55.75,debit,Gas & Fuel,Checking
04/24/2027,Target,164.49,debit,Shopping,Silver Card
04/24/2027,Trader Joe's,140.69,debit,Groceries,Savings
04/24/2027,Target,172.26,debit,Shopping,Silver Card
04/26/2027,Barbershop,65.24,debit,Haircut,Silver Card
04/26/2027,Walmart,152.29,debit,Shopping,Savings
04/29/2027,AT&T Internet,47.47,debit,Internet,Checking
05/01/2027,Safeway,51.97,debit,Groceries,Silver Card
05/02/2027,Walmart,91.71,debit,Shopping,Checking
05/03/2027,Italian Bistro,49.56,debit,Restaurants,Savings
05/04/2027,Netflix,16.18,debit,Entertainment,Silver Card
05/05/2027,Spotify,151.86,debit,Music,Platinum Card
05/08/2027,Target,84.32,debit,Shopping,Checking
05/09/2027,Netflix,45.77,debit,Entertainment,Savings
05/12/2027,Starbucks,18.04,debit,Coffee Shops,Checking
05/14/2027,Target,180.32,debit,Shopping,Checking
05/14/2027,Electric Company,153.61,debit,Utilities,Platinum Card
05/16/2027,Spotify,172.82,debit,Music,Checking
05/18/2027,Peet's Coffee,70.37,debit,Coffee Shops,Checking
05/19/2027,Target,172.52,debit,Shopping,Platinum Card
05/22/2027,BP,69.87,debit,Gas & Fuel,Silver Card
05/22/2027,Home Depot,110.85,debit,Home Improvement,Checking
05/24/2027,Safeway,24.94,debit,Groceries,Savings
05/26/2027,Whole Foods,93.84,debit,Groceries,Checking
05/29/2027,Amazon Video,93.04,debit,Movies & DVDs,Checking
06/01/2027,Verizon,50.79,debit,Mobile Phone,Checking
06/01/2027,AMC Theaters,94.47,debit,Entertainment,Platinum Card
06/01/2027,Verizon,109.08,debit,Mobile Phone,Silver Card
06/04/2027,Electric Company,52.72,debit,Utilities,Platinum Card
06/04/2027,Shell,71.24,debit,Gas & Fuel,Savings
06/05/2027,BP,52.79,debit,Gas & Fuel,Savings
06/07/2027,Italian Bistro,9.87,debit,Restaurants,Savings
06/08/2027,Whole Foods,115.57,debit,Groceries,Checking
06/08/2027,Netflix,147.12,debit,Entertainment,Checking
06/08/2027,BP,59.05,debit,Gas & Fuel,Checking
06/10/2027,Direct Deposit,2494.13,credit,Paycheck,Platinum Card
06/13/2027,McDonald's,18.77,debit,Fast Food,Savings
06/15/2027,Target,145.56,debit,Shopping,Checking
06/16/2027,Safeway,145.19,debit,Groceries,Platinum Card
06/19/2027,Chevron,33.86,debit,Gas & Fuel,Platinum Card
06/19/2027,Comcast,112.39,debit,Internet,Savings
06/22/2027,Electric Company,101.36,debit,Utilities,Silver Card
06/22/2027,Peet's Coffee,182.06,debit,Coffee Shops,Savings
06/23/2027,Chevron,85.45,debit,Gas & Fuel,Silver Card
06/24/2027,BP,44.59,debit,Gas & Fuel,Checking
06/26/2027,AT&T Internet,78.15,debit,Internet,Savings
06/26/2027,Chevron,74.51,debit,Gas & Fuel,Platinum Card
06/29/2027,Starbucks,91.78,debit,Coffee Shops,Checking
06/30/2027,Subway,65.27,debit,Fast Food,Silver Card
07/03/2027,Trader Joe's,56.67,debit,Groceries,Silver Card
07/04/2027,Walmart,47.47,debit,Shopping,Silver Card
07/04/2027,Verizon,77.52,debit,Mobile Phone,Savings
07/07/2027,Direct Deposit,2565.02,credit,Paycheck,Platinum Card
07/10/2027,Safeway,123.35,debit,Groceries,Silver Card
07/10/2027,Electric Company,179.64,debit,Utilities,Savings
07/11/2027,McDonald's,45.66,debit,Fast Food,Savings
07/13/2027,Electric Company,98.09,debit,Utilities,Platinum Card
07/15/2027,Home Depot,173.09,debit,Home Improvement,Silver Card
07/15/2027,Verizon,106.6,debit,Mobile Phone,Savings
07/18/2027,Water Company,149.57,debit,Utilities,Platinum Card
07/18/2027,AMC Theaters,101.35,debit,Entertainment,Checking
07/19/2027,Direct Deposit,2781.83,credit,Paycheck,Savings
07/22/2027,Water Company,40.79,debit,Utilities,Silver Card
07/23/2027,AT&T Internet,66.33,debit,Internet,Savings
07/24/2027,Starbucks,176.97,debit,Coffee Shops,Silver Card
07/24/2027,Walmart,26.87,debit,Shopping,Checking
07/24/2027,Whole Foods,52.04,debit,Groceries,Platinum Card
07/25/2027,State Farm,121.65,debit,Auto Insurance,Checking
07/26/2027,Safeway,129.06,debit,Groceries,Platinum Card
07/29/2027,Water Company,133.35,debit,Utilities,Checking
07/30/2027,Amazon,126.56,debit,Shopping,Platinum Card
07/30/2027,Trader Joe's,12.04,debit,Groceries,Savings
07/31/2027,BP,76.03,debit,Gas & Fuel,Checking
08/02/2027,Safeway,145.89,debit,Groceries,Platinum Card
08/05/2027,Target,181.3,debit,Shopping,Checking
08/06/2027,Italian Bistro,64.1,debit,Restaurants,Savings
08/06/2027,Subway,69.23,debit,Fast Food,Silver Card
08/09/2027,T-Mobile,110.85,debit,Mobile Phone,Platinum Card
08/10/2027,Trader Joe's,21.14,debit,Groceries,Platinum Card
08/10/2027,Safeway,10.27,debit,Groceries,Platinum Card
08/13/2027,Target,132.47,debit,Shopping,Platinum Card
08/13/2027,AMC Theaters,144.25,debit,Entertainment,Checking
08/13/2027,Payroll,2774.97,credit,Paycheck,Platinum Card
08/13/2027,Target,64.64,debit,Shopping,Silver Card
08/13/2027,Sushi Bar,25.61,debit,Restaurants,Silver Card
08/16/2027,Local Bar,44.09,debit,Alcohol & Bars,Savings
08/17/2027,Whole Foods,40.31,debit,Groceries,Silver Card
08/18/2027,Thai Restaurant,10.84,debit,Restaurants,Savings
08/18/2027,Trader Joe's,75.99,debit,Groceries,Checking
08/18/2027,Starbucks,165.28,debit,Coffee Shops,Platinum Card
08/18/2027,Chevron,95.84,debit,Gas & Fuel,Silver Card
08/20/2027,Thai Restaurant,47.61,debit,Restaurants,Silver Card
08/23/2027,AMC Theaters,198.69,debit,Entertainment,Checking
08/25/2027,Target,34.82,debit,Shopping,Silver Card
08/28/2027,Trader Joe's,131.53,debit,Groceries,Silver Card
08/30/2027,Barbershop,152.56,debit,Haircut,Platinum Card
09/01/2027,Chipotle,56.57,debit,Fast Food,Silver Card
09/01/2027,Whole Foods,136.76,debit,Groceries,Savings
09/04/2027,Trader Joe's,52.37,debit,Groceries,Savings
09/07/2027,Home Depot,8.44,debit,Home Improvement,Platinum Card
09/08/2027,McDonald's,23.74,debit,Fast Food,Platinum Card
09/09/2027,AT&T Internet,118.2,debit,Internet,Silver Card
09/10/2027,Netflix,135.31,debit,Entertainment,Savings
09/10/2027,Target,127.27,debit,Shopping,Checking
09/11/2027,McDonald's,66.94,debit,Fast Food,Platinum Card
09/14/2027,Trader Joe's,83.41,debit,Groceries,Platinum Card
09/15/2027,Subway,44.61,debit,Fast Food,Silver Card
09/16/2027,Verizon,172.16,debit,Mobile Phone,Platinum Card
09/17/2027,Whole Foods,104.55,debit,Groceries,Platinum Card
09/18/2027,Starbucks,152.0,debit,Coffee Shops,Silver Card
09/20/2027,Comcast,142.2,debit,Internet,Platinum Card
09/23/2027,Walmart,46.48,debit,Shopping,Checking
09/26/2027,Safeway,65.01,debit,Groceries,Savings
09/26/2027,Water Company,75.83,debit,Utilities,Checking
09/27/2027,Chevron,59.0,debit,Gas & Fuel,Platinum Card
09/30/2027,Thai Restaurant,45.74,debit,Restaurants,Savings
10/03/2027,AMC Theaters,173.04,debit,Entertainment,Savings
10/05/2027,BP,80.12,debit,Gas & Fuel,Silver Card
10/05/2027,Comcast,142.49,debit,Internet,Checking
10/06/2027,Verizon,153.93,debit,Mobile Phone,Silver Card
10/08/2027,Amazon Video,164.25,debit,Movies & DVDs,Silver Card
10/08/2027,Starbucks,169.08,debit,Coffee Shops,Savings
10/09/2027,T-Mobile,16.72,debit,Mobile Phone,Silver Card
10/11/2027,Sushi Bar,55.85,debit,Restaurants,Checking
10/12/2027,Thai Restaurant,76.53,debit,Restaurants,Checking
10/13/2027,Shell,66.25,debit,Gas & Fuel,Platinum Card
10/16/2027,AT&T Internet,161.95,debit,Internet,Platinum Card
10/16/2027,Whole Foods,92.43,debit,Groceries,Silver Card
10/19/2027,Safeway,49.47,debit,Groceries,Checking
10/21/2027,Spotify,51.93,debit,Music,Checking
10/21/2027,Walmart,147.35,debit,Shopping,Checking
10/23/2027,AT&T Internet,59.21,debit,Internet,Savings
10/24/2027,Sushi Bar,48.88,debit,Restaurants,Savings
10/26/2027,Water Company,149.28,debit,Utilities,Silver Card
10/28/2027,Direct Deposit,2204.71,credit,Paycheck,Savings
10/29/2027,AT&T Internet,62.97,debit,Internet,Silver Card
11/01/2027,AT&T Internet,13.38,debit,Internet,Checking
11/04/2027,Target,141.02,debit,Shopping,Platinum Card
11/06/2027,Barbershop,74.59,debit,Haircut,Silver Card
11/08/2027,Thai Restaurant,64.71,debit,Restaurants,Checking
11/09/2027,Starbucks,92.55,debit,Coffee Shops,Platinum Card
11/10/2027,Subway,38.55,debit,Fast Food,Silver Card
11/12/2027,Target,199.18,debit,Shopping,Silver Card
11/15/2027,Direct Deposit,1839.53,credit,Paycheck,Checking
11/15/2027,Water Company,197.16,debit,Utilities,Checking
11/17/2027,Amazon Video,123.27,debit,Movies & DVDs,Silver Card
11/19/2027,Home Depot,145.23,debit,Home Improvement,Platinum Card
11/19/2027,Shell,76.56,debit,Gas & Fuel,Checking
11/21/2027,Italian Bistro,69.62,debit,Restaurants,Silver Card
11/24/2027,Water Company,173.24,debit,Utilities,Checking
11/26/2027,Netflix,136.52,debit,Movies & DVDs,Platinum Card
11/28/2027,Italian Bistro,70.69,debit,Restaurants,Checking
11/29/2027,Subway,41.64,debit,Fast Food,Checking
12/02/2027,AMC Theaters,25.09,debit,Entertainment,Silver Card
12/03/2027,Safeway,51.75,debit,Groceries,Savings
12/04/2027,Chevron,67.88,debit,Gas & Fuel,Savings
12/05/2027,Italian Bistro,43.51,debit,Restaurants,Platinum Card
12/07/2027,BP,24.98,debit,Gas & Fuel,Platinum Card
12/08/2027,Italian Bistro,59.73,debit,Restaurants,Silver Card
12/09/2027,Amazon,182.59,debit,Shopping,Silver Card
12/10/2027,AMC Theaters,174.94,debit,Entertainment,Checking
12/11/2027,Starbucks,33.38,debit,Coffee Shops,Savings
12/13/2027,Safeway,27.01,debit,Groceries,Platinum Card
12/13/2027,Thai Restaurant,31.88,debit,Restaurants,Platinum Card
12/16/2027,Verizon,118.1,debit,Mobile Phone,Silver Card
12/16/2027,Local Bar,186.64,debit,Alcohol & Bars,Savings
12/17/2027,Sushi Bar,32.71,debit,Restaurants,Savings
12/19/2027,Comcast,50.01,debit,Internet,Platinum Card
12/22/2027,Local Bar,139.31,debit,Alcohol & Bars,Checking
12/25/2027,Water Company,83.68,debit,Utilities,Checking
12/26/2027,McDonald's,17.92,debit,Fast Food,Savings
12/26/2027,McDonald's,23.12,debit,Fast Food,Savings
12/28/2027,Sushi Bar,76.67,debit,Restaurants,Silver Card
